"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"25","bird_strike","AVA","2019-01-26","23:30:00","COL","BOG-CUC","BOG","CUC","","",""
"26","bird_strike","AVA","2019-01-27",NA,"COL","PEI","BOG","PEI","","",""
"27","bird_strike","AVA","2019-01-27","11:30:00","COL","MDE","CTG","MDE","","",""
"28","bird_strike","AVA","2019-01-05","09:25:00","COL","SAL","SAL","IAD","","",""
"29","bird_strike","AVA","2019-01-23","13:00:00","COL","JFK","JFK","BOG","","",""
"30","bird_strike","AVA","2019-01-29",NA,"COL","SCY",NA,NA,"","",""
"31","long_ldg","AVA9504","2019-01-14","04:36:42","UTC","","MDE","CUC","-72.5113067626953","7.9266357421875",""
"32","long_ldg","AVA9543","2019-01-01","17:15:38","UTC","","CTG","BOG","-74.1472473144531","4.6937370300293",""
"33","long_ldg","AVA9710","2019-01-15","15:33:56","UTC","","BOG","BGA","-73.1866302490234","7.13132858276367",""
"34","long_ldg","AVA8529","2019-01-21","01:52:11","UTC","","BAQ","BOG","-74.1474151611328","4.69390869140625",""
"35","long_ldg","TAI592","2019-01-15","12:54:49","UTC","","GYE","SAL","-89.0536880493164","13.441445350647",""
"36","long_ldg","AVA4909","2019-01-23","15:54:29","UTC","","MDE","BOG","-74.1508483886719","4.69717025756836",""
"37","long_ldg","TAI310","2019-01-19","16:21:43","UTC","","SAL","MIA","-80.2771606445312","25.7876605987549",""
"38","long_ldg","AVA9259","2019-01-04","22:14:19","UTC","","BOG","PPN","-76.6028213500977","2.45684385299683",""
"39","long_ldg","AVA9444","2019-01-15","22:49:07","UTC","","BOG","CUC","-72.5121688842773","7.92800903320312",""
"40","long_ldg","AVA072","2019-01-18","17:53:52","UTC","","BOG","MEX","-99.0635604858398","19.4395713806152",""
"41","long_ldg","AVA9442","2019-01-14","04:26:38","UTC","","BOG","CUC","-72.5109710693359","7.92594909667969",""
"42","long_ldg","AVA9340","2019-01-22","19:36:24","UTC","","BOG","MDE","-75.4232025146484","6.17448806762695",""
"43","long_ldg","AVA9710","2019-01-05","15:46:33","UTC","","BOG","BGA","-73.1864547729492","7.13081359863281",""
