"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"32","bird_strike","AVA","2018-11-23","21:12:00","COL","MDE","BOG","MDE","","",""
"33","bird_strike","AVA","2018-11-23","18:04:00","COL","CTG","BOG","CTG","","",""
"34","bird_strike","AVA","2018-11-07","03:00:00","COL","JFK","BOG","JFK","","",""
"35","bird_strike","AVA","2018-11-22","19:20:00","COL","GYE","UIO","GYE","","",""
"36","bird_strike","AVA","2018-11-19","08:30:00","COL","JUL","LIM","JUL","","",""
"37","bird_strike","AVA","2018-11-10","02:20:00","COL","BOG","MVD","BOG","","",""
"38","bird_strike","AVA","2018-11-20","06:50:00","COL","ADZ","CTG","ADZ","","",""
"39","bird_strike","AVA","2018-11-20","23:05:00","COL","MTR","BOG","MTR","","",""
"40","bird_strike","AVA","2018-11-21","17:25:00","COL","CLO-BOG","CLO","BOG","","",""
"41","bird_strike","AVA","2018-11-23","22:51:00","COL","MTR","BOG","MTR","","",""
"42","bird_strike","AVA","2018-11-24","23:20:00","COL","MTR","BOG","MTR","","",""
"43","bird_strike","AVA","2018-11-25","22:00:00","COL","BOG","MDE","BOG","","",""
"44","bird_strike","AVA","2018-11-25","06:40:00","COL","LPB-BOG","LPB","BOG","","",""
"45","bird_strike","AVA","2018-11-27","05:55:00","COL","CTG","CTG","BOG","","",""
"46","bird_strike","AVA","2018-11-24","18:45:00","COL","MTR","BOG","MTR","","",""
"47","bird_strike","AVA","2018-11-26","21:10:00","COL","BOG","CTG","BOG","","",""
"48","bird_strike","AVA","2018-11-24","07:00:00","COL","CUZ","LIM","CUZ","","",""
"49","bird_strike","AVA","2018-11-25","21:30:00","COL","IBE","BOG","IBE","","",""
"50","bird_strike","AVA","2018-11-27","14:00:00","COL","SAL","BOG","SAL","","",""
"51","bird_strike","AVA","2018-11-28","12:00:00","COL","PTY","BOG","PTY","","",""
"52","bird_strike","AVA","2018-11-28","21:35:00","COL","CLO","BOG","CLO","","",""
"53","bird_strike","AVA","2018-11-28","05:22:00","COL","CLO-BOG","CLO","BOG","","",""
"54","bird_strike","AVA","2018-11-30","11:30:00","COL","CUZ-BOG","CUZ","BOG","","",""
"55","long_ldg","AVA265","2018-11-19","02:12:36","UTC","","CUN","BOG","-74.1338500976562","4.6995735168457",""
"56","long_ldg","AVA9856","2018-11-27","15:04:04","UTC","","PEI","ADZ","-81.7084121704102","12.5851821899414",""
"57","long_ldg","AVA9859","2018-11-08","10:15:45","UTC","","ADZ","BGA","-73.1866302490234","7.13115692138672",""
"58","long_ldg","AVA9854","2018-11-29","08:05:27","UTC","","CLO","ADZ","-81.7061767578125","12.586555480957",""
"59","long_ldg","AVA9450","2018-11-26","12:24:17","UTC","","BOG","CUC","-72.5095977783203","7.9237174987793",""
"60","long_ldg","AVA9227","2018-11-06","17:29:47","UTC","","BOG","CLO","-76.3805541992188","3.55012893676758",""
"61","long_ldg","AVA9320","2018-11-25","13:53:45","UTC","","BOG","CUC","-72.5113067626953","7.92680740356445",""
"62","long_ldg","AVA9850","2018-11-06","12:33:47","UTC","","BOG","ADZ","-81.7051544189453","12.5870704650879",""
"63","long_ldg","AVA9486","2018-11-19","19:00:40","UTC","","BOG","LET","-69.9448013305664","-4.19832229614258",""
"64","long_ldg","AVA9513","2018-11-18","03:55:28","UTC","","BAQ","BOG","-74.1527404785156","4.69785690307617",""
"65","long_ldg","AVA9856","2018-11-02","20:14:36","UTC","","PEI","ADZ","-81.7063522338867","12.5863838195801",""
"66","long_ldg","AVA8586","2018-11-12","11:42:28","UTC","","BOG","EJA","-73.8035736083984","7.02970504760742",""
"67","long_ldg","AVA050","2018-11-26","18:57:13","UTC","","LIM","BOG","-74.1336822509766","4.6992301940918",""
"68","long_ldg","AVA8578","2018-11-02","16:46:12","UTC","","BOG","BGA","-73.1866302490234","7.13132858276367",""
