"","event","flight_number","date","hour","hour_format","location","origin","destination","longitude","latitude","tcas_type"
"31","bird_strike","AVA","2019-03-29","20:40:00","COL","BAQ-BOG","BAQ","BOG","","",""
"32","bird_strike","AVA","2019-03-29","23:00:00","COL","BOG","BGA","BOG","","",""
"33","bird_strike","AVA","2019-03-30","20:50:00","COL","BOG-MAD","BOG","MAD","","",""
"34","bird_strike","AVA","2019-03-30","17:00:00","COL","BCN-BOG","BCN","BOG","","",""
"35","bird_strike","AVA","2019-03-27","19:40:00","COL","CLO","MAD","CLO","","",""
"36","bird_strike","AVA","2019-03-12","07:00:00","COL","BOG","VUP","BOG","","",""
"37","bird_strike","AVA","2019-03-30","20:55:00","COL","CTG-BOG","CTG","BOG","","",""
"38","bird_strike","AVA","2019-03-30","23:45:00","COL","GYE","CLO","GYE","","",""
"39","bird_strike","AVA","2019-03-31","23:50:00","COL","PEI-BOG","PEI","BOG","","",""
"40","long_ldg","TAI560","2019-03-28","07:51:55","UTC","","SAL","SFO","-122.380485534668","37.6231956481934",""
"41","long_ldg","AVA087","2019-03-12","08:14:58","UTC","","BOG","EZE","-58.5306930541992","-34.8232269287109",""
"42","long_ldg","AVA4981","2019-03-13","20:15:35","UTC","","BOG","PPN","-76.612663269043","2.45337891578674",""
"43","long_ldg","LRC693","2019-03-25","09:35:47","UTC","","SJO","BOG","-74.1529083251953","4.69802856445312",""
"44","long_ldg","AVA9504","2019-03-16","11:28:45","UTC","","MDE","CUC","-72.5116577148438","7.92732238769531",""
"45","long_ldg","TAI482","2019-03-30","15:26:29","UTC","","SAL","RTB","-86.5191116333008","16.3187065124512",""
"46","long_ldg","AVA5082","2019-03-11","23:56:13","UTC","","GYE","BOG","-74.1470718383789","4.6937370300293",""
"47","long_ldg","TAI482","2019-03-27","15:57:35","UTC","","SAL","RTB","-86.5194778442383","16.3185234069824",""
